Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Width,Body_Type,Doors,ARAI_Certified_Mileage,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Power_Steering,Power_Windows,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Type,12v_Power_Outlet,Audiosystem,Basic_Warranty,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Clock,Door_Pockets,Engine_Malfunction_Light,Fuel-lid_Opener,Fuel_Gauge,Multifunction_Display,ABS_(Anti-lock_Braking_System),EBD_(Electronic_Brake-force_Distribution),Number_of_Airbags,USB_Compatibility,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Selling_Price
32,190,434,860,12,4.0,4.0,2,1,2,0,0,16,2,161,9,9,5.0,219,1,51,2,0,108,12,4,1,317,67,1,0,0,3,5.0,4,4,3,7,3,89,1,1,1,0,1,0,0,0,1,1,3.777288732394366,0,0,2,16.97
36,79,515,609,9,4.0,4.0,2,1,2,1,0,15,5,87,28,5,5.0,134,1,35,2,0,84,138,0,0,334,6,1,0,6,3,5.0,4,4,6,20,0,31,0,1,1,1,1,7,2,1,1,1,2.0,0,0,2,18.27
36,79,872,664,9,4.0,4.0,2,1,2,1,0,15,5,87,28,5,5.0,134,1,35,2,0,84,138,0,0,334,6,1,0,3,3,5.0,4,4,6,20,0,31,1,1,1,1,1,7,2,1,1,1,2.0,1,0,2,18.21
36,79,526,746,15,4.0,2.0,2,1,2,1,0,15,2,87,28,5,5.0,216,1,35,2,0,84,138,0,0,303,56,1,0,6,3,5.0,4,4,6,20,0,31,0,1,1,1,1,7,2,1,1,1,2.0,0,0,2,18.34
36,79,895,729,9,4.0,4.0,2,1,2,1,0,15,5,87,28,5,5.0,134,1,35,2,0,84,138,0,0,334,6,1,0,3,3,5.0,4,4,7,20,0,31,1,1,1,1,1,7,2,1,1,1,2.0,1,0,2,18.23
36,79,905,865,15,4.0,2.0,2,1,2,1,0,15,2,87,28,5,5.0,216,1,35,2,0,84,138,0,0,303,56,1,0,3,3,5.0,4,4,5,20,0,31,1,1,1,1,1,7,2,1,1,1,2.0,1,0,2,18.26
36,79,887,831,15,4.0,2.0,2,1,2,1,0,15,2,87,28,5,5.0,216,1,35,2,0,84,138,0,0,303,56,1,0,3,3,5.0,4,4,1,20,0,31,1,1,1,1,1,7,2,1,1,1,2.0,1,0,2,17.39
36,79,460,682,9,4.0,4.0,2,1,2,1,0,15,5,87,28,5,5.0,134,1,35,2,0,84,138,0,0,334,6,1,0,3,3,5.0,4,4,6,20,0,31,1,1,1,1,1,7,2,1,1,1,2.0,1,0,2,18.34
36,79,461,845,15,4.0,2.0,2,1,2,1,0,15,2,87,28,5,5.0,216,1,35,2,0,84,138,0,0,303,56,1,0,3,3,5.0,4,4,1,20,0,31,1,1,1,1,1,7,2,1,1,1,2.0,1,0,2,17.37
36,79,462,740,9,4.0,4.0,2,1,2,1,0,15,5,87,28,5,5.0,134,1,35,2,0,84,138,0,0,334,6,1,0,3,3,5.0,4,4,7,20,0,31,1,1,1,1,1,7,2,1,1,1,2.0,1,0,2,18.36
36,79,463,878,15,4.0,2.0,2,1,2,1,0,15,2,87,28,5,5.0,216,1,35,2,0,84,138,0,0,303,56,1,0,3,3,5.0,4,4,5,20,0,31,1,1,1,1,1,7,2,1,1,1,2.0,1,0,2,18.39
36,79,544,645,9,4.0,4.0,2,1,2,1,0,15,5,87,28,5,5.0,134,1,35,2,0,84,138,0,0,334,6,1,0,3,3,5.0,4,4,6,20,0,31,1,1,1,1,1,7,2,1,1,1,2.0,0,0,2,18.22
36,79,545,786,15,4.0,2.0,2,1,2,1,0,15,2,87,28,5,5.0,216,1,35,2,0,84,138,0,0,303,56,1,0,3,3,5.0,4,4,6,20,0,31,1,1,1,1,1,7,2,1,1,1,2.0,0,0,2,18.27
36,79,899,759,9,4.0,4.0,2,1,2,1,0,15,5,87,28,5,5.0,134,1,35,2,0,84,138,0,0,334,6,1,0,3,3,5.0,4,4,7,20,0,31,1,1,1,1,1,7,2,1,1,1,2.0,1,0,2,18.23
36,79,906,904,15,4.0,2.0,2,1,2,1,0,15,2,87,28,5,5.0,216,1,35,2,0,84,138,0,0,303,56,1,0,3,3,5.0,4,4,5,20,0,31,1,1,1,1,1,7,2,1,1,1,2.0,1,0,2,18.26
30,152,953,613,10,3.0,12.0,2,1,2,1,0,11,5,93,20,5,5.0,148,1,25,2,0,102,138,0,1,304,7,1,0,5,3,5.0,4,4,6,13,0,31,1,1,1,0,1,0,2,1,0,0,2.0,0,0,2,17.31
30,152,987,687,10,3.0,4.0,2,1,2,1,0,11,5,93,20,5,5.0,157,1,25,2,0,96,138,0,0,304,7,1,0,0,3,5.0,4,4,1,13,0,31,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,16.43
30,152,954,651,10,3.0,12.0,2,1,2,1,0,11,5,93,20,5,5.0,148,1,25,2,0,102,138,0,0,304,7,1,0,5,3,5.0,4,4,1,13,0,31,1,1,1,0,1,0,2,1,0,0,2.0,1,0,2,16.87
35,37,979,916,12,4.0,4.0,2,1,2,1,0,14,2,109,28,5,5.0,209,1,33,1,0,39,158,0,0,325,71,1,0,0,1,5.0,4,4,1,7,0,19,1,1,1,0,1,3,2,1,1,1,2.0,1,0,2,17.37
35,37,950,758,12,4.0,4.0,2,1,2,1,0,14,2,109,28,5,5.0,209,1,33,1,0,39,158,0,0,325,71,1,0,0,1,5.0,4,4,6,11,9,19,1,1,1,0,1,9,0,1,0,0,3.777288732394366,0,0,2,17.14
35,37,963,793,12,4.0,4.0,2,1,2,1,0,14,2,109,28,5,5.0,209,1,33,1,0,39,158,0,0,325,71,1,0,0,1,5.0,4,4,1,11,2,19,1,1,1,0,1,9,0,1,1,1,3.777288732394366,1,0,1,17.65
35,37,970,843,12,4.0,4.0,2,1,2,1,0,14,2,109,28,5,5.0,209,1,33,1,0,39,158,0,0,325,71,1,0,0,3,5.0,4,4,1,11,0,19,1,1,1,0,1,0,2,1,1,1,2.0,1,0,2,17.43
35,37,980,776,6,4.0,4.0,2,1,2,1,0,14,5,109,28,5,5.0,123,1,33,1,0,39,158,0,0,360,32,1,0,0,1,5.0,4,0,1,11,3,19,1,1,1,0,1,3,2,1,1,1,2.0,1,0,0,17.38
35,37,951,619,6,4.0,4.0,2,1,2,1,0,14,5,109,28,5,5.0,123,1,33,1,0,39,158,0,0,360,32,1,0,0,1,5.0,4,4,6,11,9,19,1,1,1,0,1,9,2,1,0,0,3.777288732394366,0,0,2,17.29
35,37,964,672,6,4.0,4.0,2,1,2,1,0,14,5,109,28,5,5.0,123,1,33,1,0,39,158,0,0,360,32,1,0,0,1,5.0,4,4,1,11,2,19,0,1,1,0,1,9,2,1,1,1,3.777288732394366,1,0,2,17.7
35,37,971,716,6,4.0,4.0,2,1,2,1,0,14,5,109,28,5,5.0,123,1,33,1,0,39,158,0,0,360,32,1,0,0,1,5.0,4,4,1,11,3,19,1,1,1,0,1,0,2,1,1,1,2.0,1,0,2,17.44
13,251,413,643,9,4.0,4.0,2,1,2,0,0,13,1,89,19,11,4.0,210,1,33,2,0,84,36,0,1,343,21,1,0,0,2,5.0,4,4,6,7,0,75,1,1,1,1,1,0,0,1,1,0,3.777288732394366,0,0,2,11.83
13,251,830,629,9,4.0,4.0,2,1,2,0,0,13,5,89,19,11,4.0,83,1,33,2,0,96,36,0,0,343,21,1,0,0,3,5.0,4,4,6,7,0,75,0,1,1,1,1,0,0,1,0,0,3.777288732394366,0,0,2,12.02
13,251,837,643,9,4.0,4.0,2,1,2,0,0,13,5,89,19,11,4.0,210,1,33,2,0,84,36,0,1,343,21,1,0,0,2,5.0,4,4,6,7,0,75,1,1,1,1,1,0,0,1,1,0,3.777288732394366,0,0,2,11.95
13,251,412,629,9,4.0,4.0,2,1,2,0,0,13,1,89,19,11,4.0,210,1,33,2,0,84,36,0,1,336,21,1,0,0,2,5.0,4,4,6,7,0,75,1,1,1,1,1,0,0,1,1,0,3.777288732394366,0,0,2,11.83
13,251,838,737,9,4.0,4.0,2,1,2,0,0,13,2,89,19,11,4.0,169,1,33,2,0,96,36,0,1,314,21,1,0,0,3,5.0,4,4,6,7,0,75,0,1,1,1,1,0,0,1,0,0,2.0,0,0,2,12.02
13,251,834,723,9,4.0,4.0,2,1,2,0,0,13,2,89,19,11,4.0,166,1,33,2,0,96,36,0,1,316,21,1,0,0,3,5.0,4,4,6,7,0,75,0,1,1,1,1,0,0,1,0,0,2.0,0,0,2,12.02
24,68,611,751,12,4.0,4.0,2,1,2,1,0,12,2,106,28,11,4.0,250,1,35,2,0,84,138,0,1,325,72,1,0,5,3,5.0,4,4,6,9,8,51,1,1,1,0,1,7,0,1,0,0,3.777288732394366,0,0,2,18.46
24,68,624,641,9,4.0,4.0,2,1,2,1,0,12,5,106,28,11,4.0,201,1,35,2,0,84,138,0,0,343,24,1,0,5,3,5.0,4,4,6,9,8,50,0,1,1,0,1,7,0,1,0,0,3.777288732394366,0,0,2,18.25
24,68,628,684,9,4.0,4.0,2,1,2,1,0,12,0,106,28,11,4.0,210,1,35,2,0,84,138,0,0,310,24,1,0,5,3,5.0,4,4,6,9,8,50,0,1,1,0,1,7,0,1,0,0,3.777288732394366,0,0,2,18.37
13,74,490,648,9,4.0,4.0,2,1,2,1,0,15,5,85,33,5,5.0,143,1,33,2,0,110,38,0,1,346,24,1,0,0,3,5.0,4,4,6,7,0,45,1,1,1,1,1,0,2,1,1,1,2.0,0,0,2,11.41
13,74,492,797,18,4.0,4.0,2,1,2,1,0,15,2,85,38,5,5.0,205,2,35,2,0,110,38,0,1,358,98,1,0,0,3,5.0,4,4,6,7,0,45,1,1,1,1,1,0,2,1,1,1,2.0,0,0,2,11.41
13,74,648,734,9,4.0,4.0,2,1,2,1,0,15,5,85,38,5,5.0,143,1,35,2,0,110,38,0,0,346,24,1,0,0,3,5.0,4,4,1,7,9,45,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,11.18
13,74,649,895,18,4.0,4.0,2,1,2,1,0,15,2,85,38,5,5.0,205,2,35,2,0,110,38,0,0,358,98,1,0,0,3,5.0,4,4,1,7,2,45,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,11.18
13,74,790,847,9,4.0,4.0,2,1,2,1,0,15,5,85,38,5,5.0,143,1,35,2,0,110,38,0,0,346,24,1,0,0,2,5.0,4,4,1,7,2,45,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,11.18
13,74,792,1020,18,4.0,4.0,2,1,2,1,0,15,2,85,38,5,5.0,205,2,35,2,0,110,38,0,0,358,98,1,0,0,2,5.0,4,4,1,7,2,45,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,11.18
13,74,383,960,9,4.0,4.0,2,1,2,1,0,15,5,85,38,5,5.0,133,1,35,2,0,110,38,0,0,346,20,1,0,0,2,5.0,4,4,1,7,9,45,1,1,1,1,1,0,2,1,1,0,6.0,1,0,2,11.18
13,74,384,1089,18,4.0,4.0,2,1,2,1,0,15,2,85,38,5,5.0,205,2,35,2,0,108,38,0,0,358,97,1,0,0,2,5.0,4,4,1,7,2,45,1,1,1,1,1,0,2,1,1,0,6.0,1,0,2,11.18
13,74,385,1077,9,4.0,4.0,2,1,2,1,0,15,5,85,38,5,5.0,143,1,35,2,0,110,38,0,0,343,24,1,0,0,2,5.0,1,4,1,7,2,45,1,0,1,1,1,0,2,1,1,0,2.0,1,0,2,11.97
13,74,794,874,9,4.0,4.0,2,1,2,1,0,15,5,85,38,5,5.0,143,1,35,2,0,110,38,0,0,346,24,1,0,0,2,5.0,4,4,1,7,2,45,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,11.18
13,74,793,983,9,4.0,4.0,2,1,2,1,0,15,5,85,38,5,5.0,143,1,35,2,0,110,38,0,0,346,24,1,0,0,2,5.0,4,4,1,7,2,45,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,11.18
13,74,791,997,18,4.0,4.0,2,1,2,1,0,15,2,85,38,5,5.0,205,2,35,2,0,110,38,0,0,358,98,1,0,0,2,5.0,4,4,1,7,2,45,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,11.18
13,28,468,663,9,4.38218151540383,3.977682403433477,2,1,0,0,0,9,5,89,23,11,5.0,176,1,33,2,0,104,36,0,1,343,20,1,0,0,3,5.0,4,4,6,7,3,60,0,1,1,1,1,0,2,1,1,1,2.0,0,0,2,11.31
13,28,735,754,9,4.38218151540383,3.977682403433477,2,1,0,0,0,9,5,89,23,11,5.0,176,1,33,2,0,104,36,0,1,343,20,1,0,0,3,5.0,4,4,7,7,3,60,1,1,1,1,1,0,2,1,1,1,2.0,0,0,2,11.52
13,28,731,835,9,4.38218151540383,3.977682403433477,2,1,0,0,0,9,5,89,23,11,5.0,168,1,33,2,0,104,36,0,1,343,20,1,0,0,3,5.0,1,4,7,7,3,60,1,1,1,1,1,0,2,1,1,1,2.0,0,0,2,11.67
13,28,824,851,9,4.38218151540383,3.977682403433477,2,1,0,0,0,9,5,89,23,11,5.0,176,1,33,2,0,104,36,0,0,343,20,1,2,0,3,5.0,4,4,7,7,6,60,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,11.5
13,28,828,956,9,4.38218151540383,3.977682403433477,2,1,0,0,0,9,5,89,23,11,5.0,168,1,33,2,0,104,36,0,0,343,20,1,2,0,3,5.0,1,4,4,7,6,60,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,11.39
13,28,821,914,9,4.38218151540383,3.977682403433477,2,1,0,0,0,9,5,89,23,11,5.0,176,1,33,2,0,104,36,0,0,343,20,1,2,0,2,5.0,4,4,4,7,4,60,1,1,1,1,1,2,2,1,1,1,2.0,1,0,2,11.25
13,28,732,850,9,4.38218151540383,3.977682403433477,2,1,0,0,0,9,1,89,23,11,5.0,176,1,33,2,0,104,36,0,1,309,338,1,0,0,3,5.0,4,4,7,7,3,60,1,1,1,1,1,0,2,1,1,1,2.0,0,0,2,11.52
13,28,826,1002,127,4.38218151540383,3.977682403433477,2,1,0,0,0,9,5,89,23,11,5.0,176,1,33,2,0,104,36,0,0,3,58,1,2,0,3,5.0,4,4,4,7,6,60,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,11.66
13,28,734,899,5,4.38218151540383,3.977682403433477,2,1,0,0,0,9,2,89,23,11,5.0,237,1,33,2,0,104,36,0,1,325,69,1,0,0,3,5.0,4,4,7,7,3,60,1,1,1,1,1,0,2,1,1,1,2.0,0,0,2,12.32
13,28,730,976,5,4.38218151540383,3.977682403433477,2,1,0,0,0,9,2,89,23,11,5.0,174,1,33,2,0,104,36,0,1,325,69,1,0,0,3,5.0,1,4,7,7,3,60,1,1,1,1,1,0,2,1,1,1,2.0,0,0,2,12.32
13,28,827,1079,5,4.38218151540383,3.977682403433477,2,1,0,0,0,9,2,89,23,11,5.0,238,1,33,2,0,104,36,0,0,325,69,1,2,0,3,5.0,1,4,4,7,6,60,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,11.94
13,28,820,1061,5,4.38218151540383,3.977682403433477,2,1,0,0,0,9,2,89,23,11,5.0,237,1,33,2,0,104,36,0,0,325,69,1,2,0,2,5.0,4,4,4,7,8,60,1,1,1,1,1,2,2,1,1,1,2.0,1,0,2,11.19
37,170,862,665,128,3.0,4.0,2,1,2,1,0,15,5,65,24,5,5.0,145,1,33,2,0,111,129,0,1,328,337,1,0,0,3,5.0,4,4,6,7,0,43,1,1,1,0,1,5,2,0,0,0,2.0,0,0,2,17.75
37,170,414,779,128,3.0,4.0,2,1,2,1,0,15,5,65,24,5,5.0,145,1,33,2,0,111,129,0,0,328,337,1,0,0,3,5.0,4,4,1,7,9,43,1,1,1,0,1,5,2,1,1,0,2.0,1,0,2,17.05
37,170,561,902,128,3.0,4.0,2,1,2,1,0,15,5,65,24,5,5.0,145,1,33,2,0,111,129,0,0,328,337,1,0,0,3,5.0,4,4,1,7,2,43,1,1,1,0,1,5,2,1,1,0,2.0,1,0,2,16.98
37,170,864,857,26,4.0,4.0,2,1,2,1,0,15,2,65,24,5,5.0,169,1,33,2,0,111,129,0,1,359,104,1,0,0,3,5.0,4,4,6,7,0,43,1,1,1,0,1,5,2,0,0,0,2.0,0,0,2,17.85
37,170,416,1000,26,4.0,4.0,2,1,2,1,0,15,2,65,24,5,5.0,169,1,33,2,0,111,129,0,0,359,104,1,0,0,3,5.0,4,4,1,7,9,43,1,1,1,0,1,5,2,1,1,0,2.0,1,0,2,17.17
37,170,564,1086,26,4.0,4.0,2,1,2,1,0,15,2,65,24,5,5.0,169,1,33,2,0,111,129,0,0,359,104,1,0,0,3,5.0,4,4,1,7,2,43,1,1,1,0,1,5,2,1,1,1,2.0,1,0,2,17.1
37,170,539,1122,9,4.0,4.0,2,1,2,1,0,15,5,65,24,5,5.0,114,3,33,2,0,86,129,0,0,14,62,1,0,0,2,5.0,1,4,4,7,2,43,1,1,1,0,1,5,2,1,1,1,2.0,1,0,2,18.57
37,170,538,1133,26,4.0,4.0,2,1,2,1,0,15,2,65,24,5,5.0,164,1,33,2,0,86,129,0,0,23,122,1,0,0,2,5.0,4,4,4,7,9,30,1,1,1,0,1,5,2,1,1,0,2.0,1,0,2,18.02
24,67,624,667,9,4.0,4.0,2,1,2,1,0,9,5,88,39,11,4.0,201,1,31,2,0,84,138,0,0,344,24,1,0,5,3,5.0,4,4,6,9,0,68,0,1,1,0,1,0,0,1,1,1,2.0,0,1,2,17.96
24,67,908,774,9,4.0,4.0,2,1,2,1,0,9,5,88,39,11,4.0,201,1,31,2,0,84,138,0,0,344,24,1,0,0,3,5.0,4,4,1,9,0,68,1,1,1,0,1,0,0,1,1,1,2.0,1,1,2,17.25
24,67,611,766,12,4.0,4.0,2,1,2,1,0,9,2,88,39,11,4.0,250,1,31,2,0,84,138,0,1,325,72,1,0,5,3,5.0,4,4,6,9,0,68,1,1,1,0,1,0,0,1,1,1,2.0,0,1,2,18.21
24,67,1038,852,9,4.0,4.0,2,1,2,1,0,9,5,88,39,11,4.0,201,1,31,2,0,84,138,0,0,344,24,1,0,0,3,5.0,4,4,1,9,0,68,1,1,1,0,1,0,0,1,1,1,2.0,1,1,2,17.25
24,67,891,880,12,4.0,4.0,2,1,2,1,0,9,2,88,39,11,4.0,250,1,31,2,0,84,138,0,0,325,72,1,0,0,3,5.0,4,4,1,9,0,68,1,1,1,0,1,0,0,1,1,1,2.0,1,1,2,17.41
24,67,914,844,9,4.0,4.0,2,1,2,1,0,9,5,88,39,11,4.0,201,0,31,2,0,84,138,0,0,344,24,1,0,0,3,5.0,1,4,1,9,0,68,1,1,1,0,1,0,0,1,1,1,2.0,1,1,2,17.62
24,67,1023,1010,12,4.0,4.0,2,1,2,1,0,9,2,88,39,11,4.0,250,1,31,2,0,84,138,0,0,325,72,1,0,0,3,5.0,1,4,1,9,0,68,1,1,1,0,1,0,0,1,1,1,2.0,1,1,2,17.78
24,67,1021,969,12,4.0,4.0,2,1,2,1,0,9,2,88,39,11,4.0,250,1,31,2,0,84,138,0,0,325,72,1,0,0,3,5.0,4,4,1,9,0,68,1,1,1,0,1,0,0,1,1,1,2.0,1,0,2,17.6
24,67,1046,974,9,4.0,4.0,2,1,2,1,0,9,5,88,39,11,4.0,201,1,31,2,0,84,138,0,0,344,24,1,0,0,3,5.0,4,4,1,9,0,68,1,1,1,0,1,0,0,1,1,1,2.0,1,1,2,17.33
24,67,1045,906,9,4.0,4.0,2,1,2,1,0,9,5,88,39,11,4.0,201,1,31,2,0,84,138,0,0,344,24,1,0,0,3,5.0,1,4,1,9,0,68,1,1,1,0,1,0,0,1,1,1,2.0,1,1,2,17.7
24,67,1047,1015,9,4.0,4.0,2,1,2,1,0,9,5,88,39,11,4.0,201,1,31,2,0,84,138,0,0,344,24,1,0,0,3,5.0,1,4,1,9,0,68,1,1,1,0,1,0,0,1,1,1,2.0,1,0,2,17.89
24,67,1024,1065,12,4.0,4.0,2,1,2,1,0,9,2,88,39,11,4.0,250,1,31,2,0,84,138,0,0,325,72,1,0,0,3,5.0,4,4,1,9,0,68,1,1,1,0,1,0,0,1,1,1,2.0,1,1,2,17.41
24,67,893,955,12,4.0,4.0,2,1,2,1,0,9,2,88,39,11,4.0,250,1,31,2,0,84,138,0,0,325,72,1,0,0,3,5.0,1,4,1,9,0,68,1,1,1,0,1,0,0,1,1,1,2.0,1,1,2,17.78
24,67,1025,1103,12,4.0,4.0,2,1,2,1,0,9,2,88,39,11,4.0,250,1,31,2,0,84,138,0,0,325,72,1,0,0,3,5.0,1,4,1,9,0,68,1,1,1,0,1,0,0,1,1,1,2.0,1,1,2,17.78
11,86,129,778,26,4.0,4.0,2,1,2,1,0,10,2,110,40,3,5.0,230,1,47,2,0,63,125,0,1,2,94,1,0,5,3,5.0,4,4,6,1,0,34,0,1,1,0,1,0,0,1,1,1,2.0,0,0,2,12.69
11,86,131,923,26,4.0,4.0,2,1,2,1,0,10,2,110,40,5,5.0,230,1,47,2,0,65,130,0,0,2,94,1,0,0,3,5.0,4,4,1,1,0,34,1,1,1,0,1,0,0,1,1,1,2.0,1,0,2,12.78
11,86,132,988,26,4.0,4.0,2,1,2,1,0,10,2,110,40,5,5.0,230,1,47,2,0,60,123,0,0,2,94,1,0,0,3,5.0,4,4,1,1,9,34,1,1,1,0,1,0,0,1,1,1,6.0,1,0,2,12.78
11,86,44,674,7,3.0,4.0,2,1,2,1,0,12,5,110,40,5,5.0,149,1,47,2,0,63,125,0,1,369,26,1,0,5,3,5.0,4,4,1,1,0,34,0,1,1,0,1,0,0,1,0,0,2.0,0,0,2,12.44
11,86,45,846,7,3.0,4.0,2,1,2,1,0,12,5,110,40,5,5.0,149,1,47,2,0,63,125,0,0,369,26,1,0,0,3,5.0,4,4,1,1,0,34,1,1,1,0,1,0,0,1,1,1,2.0,1,0,2,12.32
11,86,46,877,7,3.0,4.0,2,1,2,1,0,12,5,110,40,5,5.0,149,1,47,2,0,63,125,0,0,369,26,1,0,0,3,5.0,4,4,1,1,2,34,1,1,1,0,1,0,0,1,1,1,6.0,1,0,2,12.32
11,86,47,783,7,3.0,4.0,2,1,2,1,0,12,5,110,40,3,5.0,149,1,47,2,0,63,125,0,0,369,26,1,0,0,3,5.0,4,4,1,1,9,34,1,1,1,0,1,0,0,1,1,1,2.0,1,0,2,12.41
11,86,135,866,26,3.0,4.0,2,1,2,1,0,12,2,110,40,3,5.0,230,1,47,2,0,63,125,0,0,2,94,1,0,0,3,5.0,4,4,1,1,9,34,1,1,1,0,1,0,0,1,1,1,2.0,1,0,2,12.87
37,26,865,837,26,4.38218151540383,4.0,2,1,2,0,0,15,2,73,24,11,4.0,195,1,33,2,0,84,122,0,1,23,122,1,0,0,3,5.0,4,4,6,7,3,55,1,1,1,0,0,5,0,1,1,0,2.0,1,0,2,18.3
37,26,417,962,26,4.38218151540383,4.0,2,1,2,1,0,15,2,73,24,11,4.0,195,1,33,2,0,84,122,0,0,23,122,0,2,6,3,5.0,4,4,1,7,3,55,1,1,1,0,0,5,0,1,1,0,2.0,1,0,2,17.92
37,26,567,1151,26,4.38218151540383,3.977682403433477,2,1,2,0,0,15,2,73,24,11,4.0,198,3,33,2,0,84,122,0,0,23,122,0,2,0,3,5.0,1,4,1,7,3,55,1,1,1,3,0,5,4,1,1,1,2.0,1,0,2,17.95
37,26,566,1081,26,4.38218151540383,4.0,2,1,2,0,0,15,2,73,24,11,4.0,195,1,33,2,0,84,122,0,0,23,122,0,2,6,3,5.0,4,4,1,7,3,55,1,1,1,0,0,5,0,1,1,0,2.0,1,0,2,17.92
37,26,861,678,128,3.0,4.0,2,1,2,1,0,15,5,73,24,11,4.0,149,1,33,2,0,84,122,0,1,328,337,1,0,0,3,5.0,4,4,6,7,3,55,1,1,1,1,1,0,0,1,1,1,2.0,0,0,2,17.47
37,26,415,764,128,3.0,4.0,2,1,2,1,0,15,5,73,24,11,4.0,149,1,33,2,0,84,122,0,0,328,337,1,0,0,3,5.0,4,4,7,7,3,55,1,1,1,1,1,0,0,1,1,1,2.0,0,0,2,17.64
37,26,562,932,128,3.0,4.0,2,1,2,1,0,15,5,73,24,11,4.0,149,1,33,2,0,84,122,0,0,328,337,1,0,0,3,5.0,4,4,7,7,3,55,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.46
37,26,537,1151,26,4.38218151540383,3.977682403433477,2,1,2,0,0,15,2,73,24,11,4.0,198,3,33,2,0,111,129,0,0,23,122,0,2,0,3,5.0,1,4,1,7,3,55,1,1,1,3,0,5,4,1,1,1,2.0,1,0,2,17.81
11,27,26,683,7,4.0,4.0,2,1,2,1,0,12,5,92,30,11,4.0,174,1,33,2,0,63,130,0,1,369,26,1,0,5,3,5.0,4,4,6,1,9,60,1,1,1,0,1,0,0,1,1,1,2.0,0,0,2,11.97
11,27,31,796,7,4.0,3.977682403433477,2,1,2,1,0,12,5,92,30,11,4.0,174,1,33,2,0,63,130,0,0,369,26,1,0,0,3,5.0,4,4,1,7,3,60,1,1,1,0,1,0,0,1,1,1,2.0,1,0,2,12.29
11,27,30,762,7,4.0,4.0,2,1,2,1,0,12,5,92,30,11,4.0,174,1,33,2,0,63,130,0,0,369,26,1,0,0,3,5.0,4,4,1,1,2,60,1,1,1,0,1,0,0,1,1,1,2.0,1,0,2,12.28
11,27,97,802,26,4.0,4.0,2,1,2,1,0,10,2,92,30,11,4.0,241,1,33,2,0,63,130,0,1,2,94,1,0,5,3,5.0,4,4,6,1,9,60,1,1,1,0,1,0,0,1,1,1,2.0,0,0,2,12.43
11,27,101,859,26,4.0,4.0,2,1,2,1,0,10,2,92,30,11,4.0,241,1,33,2,0,63,130,0,0,2,94,1,0,0,3,5.0,4,4,1,1,2,60,0,0,1,0,1,0,0,1,1,1,2.0,1,0,2,13.49
11,27,102,903,26,4.0,4.0,2,1,2,1,0,10,2,92,31,11,4.0,241,1,33,2,0,63,130,0,0,2,94,1,0,0,3,5.0,4,4,1,1,2,60,0,0,1,0,1,0,0,1,1,1,2.0,1,0,2,13.49
11,27,99,970,26,4.0,4.0,2,1,2,1,0,10,2,92,30,11,4.0,241,1,33,2,0,61,130,0,0,2,94,1,0,0,3,5.0,4,4,1,1,9,60,1,1,1,0,1,0,0,1,1,1,2.0,1,0,2,12.74
11,27,100,1009,26,4.0,4.0,2,1,2,1,0,10,2,92,30,11,4.0,241,1,33,2,0,63,130,0,0,1,94,1,0,0,3,5.0,4,4,1,1,9,60,1,1,1,0,1,0,0,1,1,1,6.0,1,0,2,12.74
11,27,29,911,7,4.0,4.0,2,1,2,1,0,12,5,92,30,11,4.0,156,1,33,2,0,61,130,0,0,369,26,1,0,0,3,5.0,4,4,1,1,9,60,1,1,1,0,1,0,0,1,1,1,6.0,1,0,2,12.28
11,27,28,859,7,4.0,4.0,2,1,2,1,0,12,5,92,30,11,4.0,156,1,33,2,0,61,130,0,0,369,26,1,0,0,3,5.0,4,4,1,1,9,60,1,1,1,0,1,0,0,1,1,1,2.0,1,0,2,12.28
11,27,32,884,7,4.0,3.977682403433477,2,1,2,1,0,12,0,92,30,11,4.0,210,1,33,2,0,63,130,0,0,368,26,1,0,0,3,5.0,4,4,1,7,3,60,1,1,1,0,1,0,0,1,1,1,2.0,1,0,2,12.29
11,27,27,886,7,4.0,4.0,2,1,2,1,0,12,5,92,30,11,4.0,156,1,33,2,0,61,130,0,0,369,26,1,0,0,3,5.0,4,4,1,1,9,60,1,1,1,0,1,0,0,1,1,1,2.0,1,0,2,12.28
